student_id,畢業年度,班級_標準,甄選群類,志願學校,志願學校類型,志願科系,志願科系分類,系科組代碼,一階篩選結果,不通過原因,二階結果,是否最終錄取
112-資料216,112,432,,國立臺北科技大學,國立科大,工業工程與管理系,工程類,104023.0,未通過,未通過第1項倍率篩選,,False
112-資料216,112,432,,國立臺北科技大學,國立科大,資訊與財金管理系,資訊類,104026.0,未通過,未通過第1項倍率篩選,,False
112-資料216,112,432,,國立高雄科技大學,國立科大,資訊管理系,資訊類,105049.0,通過,,未錄取,False
112-資料216,112,432,,國立臺北商業大學,國立大學,資訊管理系（臺北校區）,資訊類,114007.0,通過,,未錄取,False
112-資料217,112,432,,龍華科技大學,私立科大,應用外語系,語文類,206026.0,通過,,正取,False
112-資料217,112,432,,健行科技大學,私立科大,應用外語系英語組,語文類,210057.0,通過,,正取,False
112-資料217,112,432,,德明財經科技大學,私立科大,應用外語系,語文類,227040.0,通過,,正取,False
112-資料217,112,432,,醒吾科技大學,私立科大,應用英語系,語文類,240018.0,通過,,備取1,False
112-資料217,112,432,,文藻外語大學,私立大學,德國語文系,其他,241006.0,通過,,正取,False
112-資料217,112,432,,致理科技大學,私立科大,應用英語系,語文類,245016.0,通過,,備取4,False
112-資料218,112,432,,國立臺北護理健康大學,國立大學,資訊管理系,資訊類,111007.0,未通過,未通過第1項倍率篩選,,False
112-資料218,112,432,,國立臺北護理健康大學,國立大學,資訊管理系（資安人才）,資訊類,111022.0,未通過,未通過第1項倍率篩選,,False
112-資料218,112,432,,國立臺北商業大學,國立大學,資訊管理系（臺北校區）（資安人才）,資訊類,114009.0,通過,,未錄取,False
112-資料218,112,432,,中原大學,私立大學,資訊管理學系,資訊類,804005.0,通過,,備取4,False
112-資料218,112,432,,淡江大學,私立大學,資訊管理學系,資訊類,805006.0,通過,,備取1,False
112-資料218,112,432,,世新大學,私立大學,資訊管理學系資訊科技組,資訊類,815005.0,通過,,正取,False
112-資料219,112,432,,國立臺灣科技大學,國立科大,資訊管理系,資訊類,101016.0,通過,,未錄取,False
112-資料219,112,432,,國立臺灣科技大學,國立科大,資訊管理系（資安人才）,資訊類,101017.0,未通過,未通過第1項倍率篩選,,False
112-資料219,112,432,,國立雲林科技大學,國立科大,資訊管理系,資訊類,102023.0,通過,,未錄取,False
112-資料219,112,432,,國立臺北科技大學,國立科大,資訊與財金管理系,資訊類,104026.0,通過,,未錄取,False
112-資料219,112,432,,國立臺北商業大學,國立大學,財務金融系（臺北校區）,商管類,114002.0,通過,,未錄取,False
112-資料221,112,432,,國立雲林科技大學,國立科大,應用外語系,語文類,102045.0,未通過,未通過第1項倍率篩選,,False
112-資料221,112,432,,國立屏東科技大學,國立科大,應用外語系,語文類,103049.0,通過,,正取,False
112-資料221,112,432,,國立臺中科技大學,國立科大,應用英語系,語文類,113028.0,未通過,未通過第1項倍率篩選,,False
112-資料222,112,432,,國立高雄科技大學,國立科大,工業工程與管理系,工程類,105005.0,未通過,未通過同級分超額篩選,,False
112-資料222,112,432,,國立臺中科技大學,國立科大,應用統計系,商管類,113021.0,通過,,正取,False
112-資料223,112,432,,國立雲林科技大學,國立科大,資訊管理系,資訊類,102023.0,未通過,未通過第1項倍率篩選,,False
112-資料223,112,432,,國立高雄科技大學,國立科大,資訊管理系,資訊類,105049.0,未通過,未通過同級分超額篩選,備取12,False
112-資料223,112,432,,國立高雄科技大學,國立科大,資訊管理系,資訊類,105050.0,通過,,備取12,False
112-資料223,112,432,,國立虎尾科技大學,國立科大,資訊管理系,資訊類,107025.0,通過,,正取,False
112-資料224,112,432,,國立勤益科技大學,國立科大,企業管理系,商管類,110026.0,通過,,未錄取,False
112-資料224,112,432,,國立臺中科技大學,國立科大,保險金融管理系,商管類,113024.0,通過,,正取,False
112-資料224,112,432,,國立聯合大學,國立大學,經營管理學系,商管類,724012.0,通過,,未錄取,False
112-資料225,112,432,,國立臺北護理健康大學,國立大學,資訊管理系,資訊類,111007.0,未通過,未通過第1項倍率篩選,,False
112-資料225,112,432,,國立臺北護理健康大學,國立大學,資訊管理系（資安人才）,資訊類,111022.0,未通過,未通過第1項倍率篩選,,False
112-資料225,112,432,,國立臺北商業大學,國立大學,資訊管理系（臺北校區）（資安人才）,資訊類,114009.0,通過,,,False
112-資料225,112,432,,中原大學,私立大學,資訊管理學系,資訊類,804005.0,未通過,未通過第1項倍率篩選,,False
112-資料225,112,432,,淡江大學,私立大學,資訊管理學系,資訊類,805006.0,未通過,未通過第1項倍率篩選,,False
112-資料225,112,432,,世新大學,私立大學,資訊管理學系資訊科技組,資訊類,815005.0,通過,,正取,False
112-資料227,112,432,,國立臺灣科技大學,國立科大,資訊管理系,資訊類,101016.0,未通過,未通過第4項倍率篩選,,False
112-資料227,112,432,,國立臺北科技大學,國立科大,資訊與財金管理系,資訊類,104026.0,通過,,備取10,False
112-資料228,112,432,,國立屏東科技大學,國立科大,資訊管理系,資訊類,103036.0,通過,,未錄取,False
112-資料228,112,432,,國立高雄科技大學,國立科大,智慧商務系,商管類,105071.0,未通過,未通過第1項倍率篩選,,False
112-資料228,112,432,,國立勤益科技大學,國立科大,資訊工程系,資訊類,110012.0,未通過,未通過同級分超額篩選,,False
112-資料228,112,432,,國立臺中科技大學,國立科大,資訊管理系,資訊類,113013.0,未通過,未通過第1項倍率篩選,,False
112-資料228,112,432,,中原大學,私立大學,資訊管理學系,資訊類,804005.0,未通過,未通過第1項倍率篩選,,False
112-資料228,112,432,,世新大學,私立大學,資訊管理學系資訊科技組,資訊類,815005.0,通過,,未錄取,False
112-資料229,112,432,,國立高雄科技大學,國立科大,風險管理與保險系,商管類,105057.0,未通過,未通過第3項倍率篩選,,False
112-資料229,112,432,,國立臺中科技大學,國立科大,保險金融管理系,商管類,113024.0,通過,,正取,False
112-資料233,112,432,,國立臺北商業大學,國立大學,財務金融系（臺北校區）,商管類,114002.0,未通過,未通過第1項倍率篩選,,False
112-資料235,112,432,,國立雲林科技大學,國立科大,資訊管理系,資訊類,102023.0,未通過,未通過第1項倍率篩選,,False
112-資料235,112,432,,國立高雄科技大學,國立科大,資訊管理系,資訊類,105049.0,未通過,未通過第2項倍率篩選,,False
112-資料235,112,432,,國立高雄科技大學,國立科大,資訊管理系,資訊類,105050.0,未通過,未通過第1項倍率篩選,,False
112-資料235,112,432,,國立虎尾科技大學,國立科大,資訊管理系,資訊類,107025.0,未通過,未通過第2項倍率篩選,,False
112-資料238,112,432,,國立高雄科技大學,國立科大,商務資訊應用系,資訊類,105075.0,通過,,未錄取,False
112-資料238,112,432,,國立臺中科技大學,國立科大,財務金融系,商管類,113004.0,通過,,正取,False
112-資料239,112,432,,國立屏東科技大學,國立科大,資訊管理系,資訊類,103036.0,未通過,未通過第1項倍率篩選,,False
112-資料239,112,432,,國立高雄科技大學,國立科大,智慧商務系,商管類,105071.0,未通過,未通過第1項倍率篩選,,False
112-資料239,112,432,,國立勤益科技大學,國立科大,人工智慧應用工程系,資訊類,110045.0,未通過,未通過第2項倍率篩選,,False
112-資料239,112,432,,國立臺中科技大學,國立科大,資訊管理系,資訊類,113013.0,未通過,未通過第1項倍率篩選,,False
112-資料239,112,432,,朝陽科技大學,私立科大,資訊管理系資訊管理組,資訊類,201043.0,通過,,未錄取,False
112-資料239,112,432,,世新大學,私立大學,資訊管理學系資訊科技組,資訊類,815005.0,通過,,未錄取,False
112-資料302,112,433,,國立臺中科技大學,國立科大,應用日語系,語文類,113031.0,通過,,正取,False
112-資料302,112,433,,國立聯合大學,國立大學,資訊管理學系,資訊類,724013.0,通過,,未錄取,False
112-資料302,112,433,,逢甲大學,私立大學,合作經濟暨社會事業經營學系,商管類,807010.0,未通過,未通過同級分超額篩選,,False
112-資料302,112,433,,銘傳大學,私立大學,國際企業學系（台北校區）,商管類,816006.0,通過,,備取30,False
112-資料302,112,433,,實踐大學,私立大學,國際經營與貿易學系（臺北校區）,商管類,817007.0,未通過,未通過第1項倍率篩選,,False
112-資料303,112,433,,國立虎尾科技大學,國立科大,工業管理系,商管類,107018.0,通過,,正取,False
112-資料303,112,433,,國立勤益科技大學,國立科大,資訊工程系,資訊類,110012.0,通過,,備取4,False
112-資料303,112,433,,國立臺北護理健康大學,國立大學,資訊管理系,資訊類,111007.0,未通過,未通過第1項倍率篩選,,False
112-資料303,112,433,,國立臺中科技大學,國立科大,資訊管理系,資訊類,113013.0,通過,,備取6,False
112-資料303,112,433,,國立屏東大學,國立大學,資訊管理學系,資訊類,738019.0,通過,,正取,False
112-資料303,112,433,,中原大學,私立大學,資訊管理學系,資訊類,804005.0,通過,,正取,False
112-資料304,112,433,,國立高雄科技大學,國立科大,會計資訊系,資訊類,105062.0,通過,,未錄取,False
112-資料304,112,433,,國立高雄科技大學,國立科大,航運管理系,商管類,105072.0,通過,,未錄取,False
112-資料304,112,433,,國立虎尾科技大學,國立科大,財務金融系,商管類,107035.0,未通過,未通過第1項倍率篩選,,False
112-資料304,112,433,,國立勤益科技大學,國立科大,資訊管理系,資訊類,110029.0,通過,,未錄取,False
112-資料304,112,433,,國立臺北護理健康大學,國立大學,資訊管理系,資訊類,111007.0,通過,,未錄取,False
112-資料304,112,433,,國立臺中科技大學,國立科大,財政稅務系,商管類,113003.0,未通過,未通過第1項倍率篩選,,False
112-資料307,112,433,,國立臺灣科技大學,國立科大,資訊管理系,資訊類,101016.0,通過,,未錄取,False
112-資料307,112,433,,國立雲林科技大學,國立科大,財務金融系,商管類,102025.0,通過,,未錄取,False
112-資料307,112,433,,國立臺北科技大學,國立科大,資訊與財金管理系,資訊類,104026.0,通過,,未錄取,False
112-資料307,112,433,,國立臺北商業大學,國立大學,財務金融系（臺北校區）,商管類,114002.0,通過,,未錄取,False
112-資料308,112,433,,國立屏東科技大學,國立科大,資訊管理系,資訊類,103036.0,通過,,未錄取,False
112-資料308,112,433,,國立勤益科技大學,國立科大,資訊工程系,資訊類,110012.0,未通過,未通過第2項倍率篩選,,False
112-資料308,112,433,,中原大學,私立大學,資訊管理學系,資訊類,804006.0,未通過,未通過第1項倍率篩選,,False
112-資料309,112,433,,國立屏東科技大學,國立科大,工業管理系,商管類,103039.0,通過,,未錄取,False
112-資料309,112,433,,國立勤益科技大學,國立科大,資訊工程系,資訊類,110012.0,未通過,未通過第2項倍率篩選,,False
112-資料309,112,433,,國立屏東大學,國立大學,不動產經營學系,商管類,738006.0,通過,,未錄取,False
112-資料309,112,433,,銘傳大學,私立大學,會計學系（台北校區）,商管類,816005.0,通過,,未錄取,False
112-資料309,112,433,,長榮大學,私立大學,航運管理學系,商管類,825012.0,通過,,未錄取,False
112-資料311,112,433,,國立屏東科技大學,國立科大,資訊管理系,資訊類,103036.0,未通過,未通過第1項倍率篩選,,False
112-資料311,112,433,,國立屏東科技大學,國立科大,工業管理系,商管類,103039.0,通過,,備取11,False
112-資料311,112,433,,國立勤益科技大學,國立科大,工業工程與管理系,工程類,110022.0,通過,,備取27,False
112-資料311,112,433,,逢甲大學,私立大學,合作經濟暨社會事業經營學系,商管類,807010.0,通過,,未錄取,False
112-資料311,112,433,,實踐大學,私立大學,資訊科技與管理學系（臺北校區）,資訊類,817013.0,通過,,備取9,False
112-資料318,112,433,,國立雲林科技大學,國立科大,資訊管理系,資訊類,102023.0,通過,,正取,False
112-資料318,112,433,,國立高雄科技大學,國立科大,資訊管理系,資訊類,105049.0,通過,,正取,False
112-資料318,112,433,,國立高雄科技大學,國立科大,智慧商務系,商管類,105070.0,通過,,未錄取,False
112-資料318,112,433,,國立虎尾科技大學,國立科大,資訊工程系,資訊類,107030.0,通過,,未錄取,False
